character_id,name,secret_identity,alignment_id,eye_color_id,hair_color_id,sex_id,gsm_id,alive,appearances,universe_id,first_appearance_year
12377,Shimata-Kawa (Earth-616),Public Identity,1,4,3,5,3,Deceased Characters,5.0,1,2006.0
12378,Sidrat-Al-Muntah (Earth-616),Secret Identity,2,4,2,5,3,Living Characters,5.0,1,2006.0
12379,Skar (Earth-616),Secret Identity,1,4,14,5,3,Living Characters,5.0,1,2006.0
12380,Spoiler (Earth-616),Secret Identity,1,9,4,5,3,Living Characters,5.0,1,2006.0
12381,Toshiro Mikashi (Earth-616),No Dual Identity,3,4,11,5,3,Living Characters,5.0,1,2006.0
12382,Urson-Wellz (Earth-616),,2,4,7,5,3,Living Characters,5.0,1,2006.0
12383,Vincent Cetewayo (Earth-616),,1,4,7,5,3,Living Characters,5.0,1,2006.0
12384,Vincent Destine (Earth-616),,1,4,7,5,3,Deceased Characters,5.0,1,2006.0
12385,Welyn (Earth-616),Public Identity,1,4,3,2,3,Deceased Characters,5.0,1,2006.0
12386,Zarathustra (Earth-616),,1,4,3,2,3,Living Characters,5.0,1,2006.0
12387,Alexander Patel (Earth-616),Secret Identity,2,4,3,5,3,Living Characters,5.0,1,2006.0
12388,Carrie Bradley (Earth-616),Public Identity,1,4,20,2,3,Living Characters,5.0,1,2006.0
12389,Doctor Weisman (Earth-616),,1,4,7,2,3,Living Characters,5.0,1,2006.0
12390,Emil Lapin (Earth-616),Secret Identity,2,4,20,5,3,Living Characters,5.0,1,2006.0
12391,Ever (Earth-616),Secret Identity,1,20,14,5,3,Living Characters,5.0,1,2006.0
12392,Glib Arkanian (Earth-616),Public Identity,2,4,7,5,3,Living Characters,5.0,1,2006.0
12393,Keeyah (Earth-616),No Dual Identity,2,4,7,5,3,Living Characters,5.0,1,2006.0
12394,Kirstin (Venom) (Earth-616),,1,4,10,2,3,Living Characters,5.0,1,2006.0
12395,Linette Martinez (Earth-616),,1,4,7,2,3,Living Characters,5.0,1,2006.0
12396,Lynn Walsh (Earth-616),,1,4,4,2,3,Living Characters,5.0,1,2006.0
12397,Manowar (Earth-616),Secret Identity,1,4,7,5,3,Living Characters,5.0,1,2006.0
12398,Marcel Fournier (Earth-616),Public Identity,3,4,7,5,3,Deceased Characters,5.0,1,2006.0
12399,Martha Paterson (Earth-616),Secret Identity,1,5,7,2,3,Living Characters,5.0,1,2006.0
12400,Michael Engelschwert (Earth-616),Secret Identity,1,4,7,5,3,Deceased Characters,5.0,1,2006.0
12401,Noah Purl (Earth-616),Public Identity,1,4,7,5,3,Living Characters,5.0,1,2006.0
12402,Questa (Earth-616),,1,4,7,2,3,Living Characters,5.0,1,2006.0
12403,Rex (Earth-616),Secret Identity,1,6,3,5,3,Deceased Characters,5.0,1,2006.0
12404,Tobias (Space Phantom) (Earth-616),Secret Identity,1,4,7,5,3,Living Characters,5.0,1,2006.0
12405,Token (Earth-616),,1,4,7,5,3,Living Characters,5.0,1,2006.0
12406,Tuc (Space Phantom) (Earth-616),Secret Identity,1,20,4,5,3,Living Characters,5.0,1,2006.0
12407,Victor Krueller (Earth-616),Public Identity,1,4,7,5,3,Deceased Characters,5.0,1,2006.0
12408,William Matthew Talbot (Earth-616),No Dual Identity,1,4,3,5,3,Living Characters,5.0,1,2006.0
12409,Annie Prazniki (Earth-616),,1,4,20,2,3,Living Characters,5.0,1,2006.0
12410,Emma Steed (Earth-616),No Dual Identity,1,6,3,2,3,Living Characters,5.0,1,2006.0
12411,Jane Hampshire (Earth-616),Secret Identity,1,20,17,2,3,Living Characters,5.0,1,2006.0
12412,Jennifer Walters (Heroes Reborn) (Earth-616),Public Identity,2,9,7,2,3,Living Characters,5.0,1,2006.0
12413,John Barnes (Heroes Reborn) (Earth-616),Public Identity,1,4,7,5,3,Living Characters,5.0,1,2006.0
12414,Kim Gaunt (Earth-616),Public Identity,2,4,7,2,3,Living Characters,5.0,1,2006.0
12415,Luz Santos (Earth-616),Public Identity,2,6,7,2,3,Living Characters,5.0,1,2006.0
12416,Madame Hydra (Heroes Reborn) (Earth-616),,1,4,7,2,3,Deceased Characters,5.0,1,2006.0
12417,Miguela Tores (Earth-616),,3,4,7,2,3,Living Characters,5.0,1,2006.0
12418,Paris Scott (Earth-616),Public Identity,1,4,4,5,3,Living Characters,5.0,1,2006.0
12419,Rebecca Essex (Earth-616),Public Identity,2,4,3,2,3,Living Characters,5.0,1,2006.0
12420,Sinjin Quarrel (Earth-616),Secret Identity,2,8,3,5,3,Living Characters,5.0,1,2006.0
12421,Sylvia Prazniki (Earth-616),Public Identity,2,4,4,2,3,Living Characters,5.0,1,2006.0
12422,Thomas Duffy (Earth-616),Secret Identity,1,4,7,5,3,Deceased Characters,5.0,1,2006.0
12423,Tisiphone (Furies) (Earth-616),,1,4,4,2,3,Living Characters,5.0,1,2006.0
12424,Alicia Masters (Heroes Reborn) (Earth-616),,2,4,20,2,3,Living Characters,5.0,1,2006.0
12425,Anielle (Earth-616),Secret Identity,2,5,4,2,3,Living Characters,5.0,1,2006.0
12426,Chief Authier (Earth-616),,1,4,7,5,3,Living Characters,5.0,1,2006.0
12427,Donovan Zane (Earth-616),Public Identity,1,4,7,5,3,Living Characters,5.0,1,2006.0
12428,Edwin Martynec (Earth-616),Secret Identity,1,4,7,5,3,Living Characters,5.0,1,2006.0
12429,Gabriel Lan (Heroes Reborn) (Earth-616),,1,4,7,5,3,Living Characters,5.0,1,2006.0
12430,Grovel (Earth-616),Secret Identity,1,4,7,5,3,Living Characters,5.0,1,2006.0
12431,Isabel Ferguson (Earth-616),Secret Identity,2,5,3,2,3,Living Characters,5.0,1,2006.0
12432,Karnak (Heroes Reborn) (Earth-616),,2,4,7,5,3,Living Characters,5.0,1,2006.0
12433,Master Zei (Earth-616),,1,4,2,5,3,Living Characters,5.0,1,2006.0
12434,Medusalith Amaquelin (Heroes Reborn) (Earth-616),,2,4,7,2,3,Living Characters,5.0,1,2006.0
12435,Tito Mendez (Earth-616),Secret Identity,1,6,7,5,3,Living Characters,5.0,1,2006.0
12436,Uatu (Heroes Reborn) (Earth-616),,1,4,7,5,3,Deceased Characters,5.0,1,2006.0
12437,Amodeus Q. Termineus (Earth-616),Secret Identity,1,4,2,5,3,Living Characters,5.0,1,2006.0
12438,Aubrey Agee (Earth-616),,1,4,7,5,3,Living Characters,5.0,1,2006.0
12439,Bianca LaNeige (Earth-616),Secret Identity,1,20,19,2,3,Living Characters,5.0,1,2006.0
12440,Carl Josten (Earth-616),,1,4,7,5,3,Deceased Characters,5.0,1,2006.0
12441,Conundrum (Earth-616),Secret Identity,1,4,7,5,3,Living Characters,5.0,1,2006.0
12442,Devlin DeAngelo (Earth-616),Public Identity,1,6,3,5,3,Living Characters,5.0,1,2006.0
12443,Gadriel (Grigori) (Earth-616),Secret Identity,2,5,4,5,3,Living Characters,5.0,1,2006.0
12444,Jacob Lashinski (Earth-616),Secret Identity,1,4,3,5,3,Living Characters,5.0,1,2006.0
12445,Kalikya (Earth-616),Public Identity,3,4,7,2,3,Living Characters,5.0,1,2006.0
12446,Lawrence Young (Earth-616),Secret Identity,2,5,3,5,3,Living Characters,5.0,1,2006.0
12447,M-Plate (Earth-616),Secret Identity,1,20,3,2,3,Living Characters,5.0,1,2006.0
12448,Preston Case (Earth-616),,1,4,7,5,3,Living Characters,5.0,1,2006.0
12449,Rafe Scanlon (Earth-616),Secret Identity,1,6,2,5,3,Deceased Characters,5.0,1,2006.0
12450,Sorrow (Earth-616),Secret Identity,2,24,27,2,3,Living Characters,5.0,1,2006.0
12451,Ulysses Dragonblood (Earth-616),Secret Identity,2,24,2,5,3,Living Characters,5.0,1,2006.0
12452,Uriel (Angel) (Earth-616),Secret Identity,2,4,7,5,3,Living Characters,5.0,1,2006.0
12453,Zawadi (Earth-616),Public Identity,2,6,3,2,3,Living Characters,5.0,1,2006.0
12454,Alestaire Grunch (Earth-616),,1,4,7,5,3,Living Characters,5.0,1,2006.0
12455,Beautiful Dreamer (Mannites) (Earth-616),,1,5,2,5,3,Living Characters,5.0,1,2006.0
12456,Chi-Chee (Earth-616),Public Identity,2,4,7,5,3,Living Characters,5.0,1,2006.0
12457,Dalton Beck (Earth-616),Secret Identity,1,9,1,5,3,Living Characters,5.0,1,2006.0
12458,Darco (Earth-616),Secret Identity,2,4,7,5,3,Living Characters,5.0,1,2006.0
12459,Deanna Stockbridge (Earth-616),,1,4,4,2,3,Deceased Characters,5.0,1,2006.0
12460,Devon Alomar (Earth-616),,1,4,4,5,3,Living Characters,5.0,1,2006.0
12461,Elizabeth Bliss (Earth-616),Secret Identity,1,5,4,2,3,Living Characters,5.0,1,2006.0
12462,Gianna Esperanza (Earth-616),Secret Identity,1,5,7,2,3,Deceased Characters,5.0,1,2006.0
12463,Glub (Earth-616),Secret Identity,2,4,7,5,3,Living Characters,5.0,1,2006.0
12464,Grace (Mannite) (Earth-616),Secret Identity,2,4,5,2,3,Living Characters,5.0,1,2006.0
12465,Jerry Franklin (Earth-616),Public Identity,1,4,7,5,3,Living Characters,5.0,1,2006.0
12466,Jonas Tolliver (Earth-616),Public Identity,1,4,3,5,3,Living Characters,5.0,1,2006.0
12467,Marcus Andrews (Earth-616),Secret Identity,1,6,3,5,3,Deceased Characters,5.0,1,2006.0
12468,Mortimer Everett (Earth-616),Secret Identity,1,4,3,5,3,Deceased Characters,5.0,1,2006.0
12469,Nicolette Giroux (Earth-616),Public Identity,1,5,7,2,3,Living Characters,5.0,1,2006.0
12470,Utama Somchart (Earth-616),,1,4,7,5,3,Living Characters,5.0,1,2006.0
12471,Walter Thorson (Earth-616),Public Identity,2,5,20,5,3,Living Characters,5.0,1,2006.0
12472,White Wolf (Hunter) (Earth-616),Public Identity,3,6,3,5,3,Living Characters,5.0,1,2006.0
12473,Billy Turner (Earth-616),Secret Identity,2,5,4,5,3,Living Characters,5.0,1,2006.0
12474,Blunt (Earth-616),,1,4,7,5,3,Living Characters,5.0,1,2006.0
12475,Darin II (Earth-616),Public Identity,2,9,10,5,3,Living Characters,5.0,1,2006.0
12476,Intelligentsia (Earth-616),Secret Identity,1,4,14,2,3,Living Characters,5.0,1,2006.0
12477,Jacques LeBeau (Earth-616),Secret Identity,3,5,27,5,3,Deceased Characters,5.0,1,2006.0
12478,Krueger (Earth-616),Secret Identity,1,4,27,5,3,Living Characters,5.0,1,2006.0
12479,Marcus Tsung (Earth-616),Secret Identity,1,4,3,5,3,Deceased Characters,5.0,1,2006.0
12480,Patrick Carney (Earth-616),Secret Identity,2,5,7,5,3,Living Characters,5.0,1,2006.0
12481,Piers (Earth-616),,2,4,3,5,3,Deceased Characters,5.0,1,2006.0
12482,Remiped (Earth-616),,1,4,7,5,3,Living Characters,5.0,1,2006.0
12483,Warbow (Heavy Mettle) (Earth-616),,1,4,3,5,3,Deceased Characters,5.0,1,2006.0
12484,Battering Ram (Earth-616),Secret Identity,1,4,14,5,3,Deceased Characters,5.0,1,2006.0
12485,Beckah Parker (Earth-616),Secret Identity,2,4,4,2,3,Deceased Characters,5.0,1,2006.0
12486,Big Mother (Earth-616),Secret Identity,1,26,14,2,3,Living Characters,5.0,1,2006.0
12487,Christopher Cassera (Earth-616),Secret Identity,3,5,3,5,3,Living Characters,5.0,1,2006.0
12488,Cyra (Asgardian) (Earth-616),Public Identity,2,4,3,2,3,Living Characters,5.0,1,2006.0
12489,Irina Clayton (Earth-616),Secret Identity,2,5,7,2,3,Living Characters,5.0,1,2006.0
12490,Lupa (Savage Land Mutate) (Earth-616),Secret Identity,1,25,3,2,3,Living Characters,5.0,1,2006.0
12491,Marcus Tucker (Earth-616),,2,4,3,5,3,Living Characters,5.0,1,2006.0
12492,Mister Howlett (Earth-616),No Dual Identity,3,5,11,5,3,Deceased Characters,5.0,1,2006.0
12493,Thaiis (Earth-616),,1,5,4,2,3,Living Characters,5.0,1,2006.0
12494,Thais (Earth-616),,1,4,4,5,3,Living Characters,5.0,1,2006.0
12495,Tobias Messenger (Earth-616),Secret Identity,1,4,27,5,3,Deceased Characters,5.0,1,2006.0
12496,Una-Rogg (Earth-616),Public Identity,1,26,3,2,3,Living Characters,5.0,1,2006.0
12497,Ardina (Earth-616),Secret Identity,2,24,15,2,3,Living Characters,5.0,1,2006.0
12498,Atleza Langunn (Earth-616),Secret Identity,2,6,7,2,3,Living Characters,5.0,1,2006.0
12499,Cell (Earth-616),Secret Identity,1,24,2,5,3,Deceased Characters,5.0,1,2006.0
12500,Cesar Belinski (Earth-616),Secret Identity,2,9,11,5,3,Living Characters,5.0,1,2006.0
12501,Cilla (Earth-616),Secret Identity,1,4,7,2,3,Living Characters,5.0,1,2006.0
12502,Cosmo (Earth-616),Secret Identity,3,4,11,5,3,Deceased Characters,5.0,1,2006.0
12503,Couleur (Earth-616),Secret Identity,2,9,11,5,3,Living Characters,5.0,1,2006.0
12504,Dennis Golembuski (Earth-616),Secret Identity,1,4,27,5,3,Living Characters,5.0,1,2006.0
12505,Dixie (Earth-616),Public Identity,1,6,3,2,3,Living Characters,5.0,1,2006.0
12506,Dylan Maguire (Earth-616),Public Identity,2,4,4,5,3,Living Characters,5.0,1,2006.0
12507,Electric Eve (Earth-616),Secret Identity,1,4,27,2,3,Living Characters,5.0,1,2006.0
12508,G-Type (Earth-616),Secret Identity,3,4,2,5,3,Living Characters,5.0,1,2006.0
12509,Kwate (Earth-616),Secret Identity,2,9,11,5,3,Living Characters,5.0,1,2006.0
12510,Luke Carlyle (Earth-616),Secret Identity,1,5,3,5,3,Living Characters,5.0,1,2006.0
12511,Madam Rapier (Earth-616),Secret Identity,1,4,3,2,3,Deceased Characters,5.0,1,2006.0
12512,Malcolm Powder (Earth-616),Public Identity,2,4,7,5,3,Living Characters,5.0,1,2006.0
12513,Marduk (Earth-616),Secret Identity,1,5,3,5,3,Deceased Characters,5.0,1,2006.0
12514,Percival (Earth-616),Secret Identity,2,9,11,5,3,Living Characters,5.0,1,2006.0
12515,Primo (Earth-616),Secret Identity,1,4,14,5,3,Living Characters,5.0,1,2006.0
12516,Rosa Belinski (Earth-616),Secret Identity,2,9,11,5,3,Living Characters,5.0,1,2006.0
12517,Rowkis (Earth-616),Secret Identity,1,4,7,5,3,Living Characters,5.0,1,2006.0
12518,Squorm (Earth-616),Secret Identity,3,4,7,5,3,Living Characters,5.0,1,2006.0
12519,Tara Virango (Earth-616),,2,4,3,2,3,Living Characters,5.0,1,2006.0
12520,Tomothy (Earth-616),Secret Identity,2,9,4,5,3,Living Characters,5.0,1,2006.0
12521,Trader (Morlock) (Earth-616),Secret Identity,1,4,7,5,3,Deceased Characters,5.0,1,2006.0
12522,Victor Infante (Earth-616),,3,4,7,5,3,Living Characters,5.0,1,2006.0
12523,Wyatt Sobel (Earth-616),,3,4,7,5,3,Living Characters,5.0,1,2006.0
12524,Cisco Pike (Earth-616),Public Identity,1,4,7,5,3,Deceased Characters,5.0,1,2006.0
12525,Flores (Earth-616),Public Identity,1,6,3,5,3,Deceased Characters,5.0,1,2006.0
12526,Jordan Lewis (Earth-616),Secret Identity,2,20,7,5,3,Living Characters,5.0,1,2006.0
12527,Neil Streich (Earth-616),,1,4,7,5,3,Living Characters,5.0,1,2006.0
12528,Paint (Earth-616),Secret Identity,1,4,4,2,3,Living Characters,5.0,1,2006.0
12529,Reverend Paul (Earth-616),Secret Identity,1,4,4,5,3,Deceased Characters,5.0,1,2006.0
12530,Rose Delany (Earth-616),Public Identity,3,9,4,2,3,Deceased Characters,5.0,1,2006.0
12531,Sarah Gail Bradley (Earth-616),Public Identity,2,6,3,2,3,Living Characters,5.0,1,2006.0
12532,Abraham Verne (Earth-616),Secret Identity,2,4,14,5,3,Living Characters,5.0,1,2006.0
12533,Adolphus (Earth-616),Secret Identity,1,4,7,5,3,Living Characters,5.0,1,2006.0
12534,Astrid Bloom (Earth-616),No Dual Identity,1,6,3,2,3,Living Characters,5.0,1,2006.0
12535,Daniel Kaufman (Earth-616),Secret Identity,1,4,3,5,3,Living Characters,5.0,1,2006.0
12536,Frankie Zapruder (Earth-616),,1,4,3,5,3,Living Characters,5.0,1,2006.0
12537,Gregor Smerdyakov (Earth-616),Public Identity,2,4,7,5,3,Living Characters,5.0,1,2006.0
12538,Gustave Kucharsky (Earth-616),Public Identity,1,4,4,5,3,Deceased Characters,5.0,1,2006.0
12539,Helena Carlson (Earth-616),Public Identity,1,5,4,2,3,Living Characters,5.0,1,2006.0
12540,Marcus Baldry (Earth-616),,2,4,7,5,3,Living Characters,5.0,1,2006.0
12541,Mister Punch (Earth-616),Secret Identity,1,4,4,5,3,Deceased Characters,5.0,1,2006.0
12542,Morwen (Earth-616),Secret Identity,1,5,3,2,3,Living Characters,5.0,1,2006.0
12543,Nestor Garcia (Earth-616),No Dual Identity,1,4,3,5,3,Living Characters,5.0,1,2006.0
12544,Patricia Hamilton (Earth-616),,2,4,3,2,3,Living Characters,5.0,1,2006.0
12545,Phil Dexter (Earth-616),Public Identity,2,4,3,5,3,Living Characters,5.0,1,2006.0
12546,Randolph Esposito (Earth-616),Public Identity,2,4,11,5,3,Living Characters,5.0,1,2006.0
12547,Raymond Jr. (Earth-616),Secret Identity,2,6,3,5,3,Living Characters,5.0,1,2006.0
12548,Rolling Thunder (Earth-616),Secret Identity,1,4,3,2,3,Living Characters,5.0,1,2006.0
12549,Scott Hoskins (Earth-616),,2,4,7,5,3,Living Characters,5.0,1,2006.0
12550,Sofia Corazon (Earth-616),,2,6,7,2,3,Deceased Characters,5.0,1,2006.0
12551,Vassily Ilyich Ulyanov (Earth-616),Public Identity,1,4,4,5,3,Living Characters,5.0,1,2006.0
12552,Zippermouth (Vincent) (Earth-616),,1,4,7,5,3,Living Characters,5.0,1,2006.0
12553,Buttview (Earth-616),Secret Identity,1,4,7,5,3,Living Characters,5.0,1,2006.0
12554,Earl Gustav (Earth-616),Public Identity,1,4,2,5,3,Living Characters,5.0,1,2006.0
12555,Elena (Rasputina) (Earth-616),Secret Identity,3,24,4,2,3,Deceased Characters,5.0,1,2006.0
12556,Felix Jade (Earth-616),Public Identity,1,4,3,5,3,Living Characters,5.0,1,2006.0
12557,Grigory Efimovich Rasputin (Earth-616),Public Identity,1,4,3,5,3,Deceased Characters,5.0,1,2006.0
12558,Hana Yanowa (Earth-616),No Dual Identity,1,6,7,2,3,Deceased Characters,5.0,1,2006.0
12559,Howard Gideon (Earth-616),No Dual Identity,1,5,7,5,3,Living Characters,5.0,1,2006.0
12560,Inari (Earth-616),Public Identity,2,4,27,5,3,Deceased Characters,5.0,1,2006.0
12561,Jemima Catmint (Earth-616),Public Identity,2,6,3,2,3,Living Characters,5.0,1,2006.0
12562,John Stonehouse (Earth-616),No Dual Identity,1,4,7,5,3,Living Characters,5.0,1,2006.0
12563,Karla Faye Gideon (Earth-616),No Dual Identity,1,5,4,2,3,Living Characters,5.0,1,2006.0
12564,Kioshi Keishicho (Earth-616),Secret Identity,2,6,14,5,3,Living Characters,5.0,1,2006.0
12565,Larisa Mishchenko (Earth-616),No Dual Identity,3,5,3,2,3,Deceased Characters,5.0,1,2006.0
12566,Lumina (Earth-616),Secret Identity,2,6,3,2,3,Living Characters,5.0,1,2006.0
12567,Malachi (Angel) (Earth-616),Secret Identity,1,4,3,5,3,Living Characters,5.0,1,2006.0
12568,Mavis Benally (Earth-616),No Dual Identity,3,6,7,2,3,Living Characters,5.0,1,2006.0
12569,Melek (Earth-616),Secret Identity,1,4,7,5,3,Living Characters,5.0,1,2006.0
12570,Mutant Baboon (Earth-616),Secret Identity,1,4,7,5,3,Living Characters,5.0,1,2006.0
12571,Paul Jenkins (Earth-616),Public Identity,1,4,7,5,3,Living Characters,5.0,1,2006.0
12572,Ripley (Blind) (Earth-616),No Dual Identity,1,4,7,5,3,Living Characters,5.0,1,2006.0
12573,Sarah (Tunnel Rats) (Earth-616),Secret Identity,1,20,7,2,3,Deceased Characters,5.0,1,2006.0
12574,Sarah Vale (Earth-616),Secret Identity,2,6,3,2,3,Deceased Characters,5.0,1,2006.0
12575,Stilt-Man (Marvel Team-Up) (Earth-616),Secret Identity,1,4,4,5,3,Living Characters,5.0,1,2006.0
12576,Vic Marcus (Earth-616),Secret Identity,2,4,7,5,3,Living Characters,5.0,1,2006.0
12577,Aguja (Earth-616),Secret Identity,1,9,4,2,3,Deceased Characters,5.0,1,2006.0
12578,Ajax (Greek Legend) (Earth-616),No Dual Identity,2,4,7,5,3,Living Characters,5.0,1,2006.0
12579,Archibald Hunt (Earth-616),No Dual Identity,1,6,11,5,3,Living Characters,5.0,1,2006.0
12580,Emil Winston (Earth-616),,2,4,4,5,3,Living Characters,5.0,1,2006.0
12581,Eugene Sykes (Earth-616),Public Identity,2,6,7,5,3,Living Characters,5.0,1,2006.0
12582,Frank Johnson (Earth-616),,1,6,11,5,3,Living Characters,5.0,1,2006.0
12583,Fuego (Earth-616),Secret Identity,1,4,7,5,3,Deceased Characters,5.0,1,2006.0
12584,Ghoul (Killer) (Earth-616),Secret Identity,1,24,2,5,3,Deceased Characters,5.0,1,2006.0
12585,Godseye (Earth-616),,1,9,14,5,3,Living Characters,5.0,1,2006.0
12586,Hector Espejo (Earth-616),Public Identity,3,6,3,5,3,Living Characters,5.0,1,2006.0
12587,Janus (Atlantean) (Earth-616),Public Identity,1,5,3,5,3,Living Characters,5.0,1,2006.0
12588,Jeff Knudsen (Earth-616),Public Identity,3,6,11,5,3,Living Characters,5.0,1,2006.0
12589,Jonathan Swift (Earth-616),Secret Identity,3,4,7,5,3,Living Characters,5.0,1,2006.0
12590,Karim Mahwash Najeeb (Earth-616),,1,4,11,5,3,Deceased Characters,5.0,1,2006.0
12591,Margaret Dillon (Earth-616),Public Identity,2,4,3,2,3,Living Characters,5.0,1,2006.0
12592,Morjak (Earth-616),,1,4,7,5,3,Living Characters,5.0,1,2006.0
12593,Sangre (Children of the Vault) (Earth-616),Secret Identity,1,4,2,5,3,Living Characters,5.0,1,2006.0
12594,Valerie Martin (Earth-616),Secret Identity,2,6,3,2,3,Living Characters,5.0,1,2006.0
12595,Videmus (Earth-616),Public Identity,1,14,2,5,3,Living Characters,5.0,1,2006.0
12596,Aghanne (Earth-616),,1,9,7,2,3,Living Characters,5.0,1,2006.0
12597,Althea Green (Earth-616),No Dual Identity,2,4,7,2,3,Living Characters,5.0,1,2006.0
12598,Arath (Earth-616),No Dual Identity,1,4,7,5,3,Living Characters,5.0,1,2006.0
12599,Argos (Atlantean) (Earth-616),,2,4,3,5,3,Living Characters,5.0,1,2006.0
12600,Arthur Woodman (Earth-616),No Dual Identity,1,6,3,5,3,Deceased Characters,5.0,1,2006.0
12601,Brian Talbot (Earth-616),Secret Identity,3,10,3,5,3,Living Characters,5.0,1,2006.0
12602,Cheesecake (LMD) (Earth-616),Secret Identity,1,9,3,2,3,Living Characters,5.0,1,2006.0
12603,Death Tiger (Earth-616),Secret Identity,1,6,3,5,3,Deceased Characters,5.0,1,2006.0
12604,Emmael (Earth-616),Secret Identity,2,5,4,5,3,Living Characters,5.0,1,2006.0
12605,Gideon Wilson (Earth-616),Secret Identity,3,6,2,5,3,Living Characters,5.0,1,2006.0
12606,Jaafar Yoosuf (Earth-616),Secret Identity,1,4,7,5,3,Living Characters,5.0,1,2006.0
12607,Krakos (Earth-616),Public Identity,1,5,2,5,3,Living Characters,5.0,1,2006.0
12608,Mindwave (Telepath) (Earth-616),Secret Identity,3,10,27,5,3,Deceased Characters,5.0,1,2006.0
12609,Nichole Martin (Earth-616),Secret Identity,3,9,20,2,3,Living Characters,5.0,1,2006.0
12610,Sean Madigan (Earth-616),Public Identity,1,4,7,5,3,Living Characters,5.0,1,2006.0
12611,Sihing (Earth-616),Secret Identity,2,4,3,5,3,Deceased Characters,5.0,1,2006.0
12612,Susan Maddox (Earth-616),Public Identity,3,6,3,2,3,Living Characters,5.0,1,2006.0
12613,Aja (Earth-616),Secret Identity,1,6,3,5,3,Living Characters,5.0,1,2006.0
12614,Bill Dawson (Earth-616),No Dual Identity,2,4,20,5,3,Living Characters,5.0,1,2006.0
12615,Carol Danvers (Retro Skrull) (Earth-616),Secret Identity,1,9,4,2,3,Deceased Characters,5.0,1,2006.0
12616,Criti Noll (Earth-616),Secret Identity,1,9,14,2,3,Deceased Characters,5.0,1,2006.0
12617,Cut (Wendy) (Earth-616),Secret Identity,1,4,7,2,3,Living Characters,5.0,1,2006.0
12618,DaVanti (Earth-616),Secret Identity,1,10,4,5,3,Living Characters,5.0,1,2006.0
12619,DeHalle (Earth-616),Secret Identity,1,10,27,2,3,Living Characters,5.0,1,2006.0
12620,Heather Sante (Earth-616),Public Identity,2,4,7,2,3,Living Characters,5.0,1,2006.0
12621,Hirochi (Earth-616),,1,4,3,5,3,Living Characters,5.0,1,2006.0
12622,Jakob Eisenhardt (Earth-616),,2,6,27,5,3,Deceased Characters,5.0,1,2006.0
12623,James Howlett (Retro Skrull) (Earth-616),Secret Identity,1,9,14,5,3,Deceased Characters,5.0,1,2006.0
12624,Jebediah Young (Earth-616),Public Identity,1,6,2,5,3,Living Characters,5.0,1,2006.0
12625,Jessica Jones (Skrull) (Earth-616),Secret Identity,1,9,14,2,3,Deceased Characters,5.0,1,2006.0
